PPID,Culture,Language,function_Dic_mean,pronoun_Dic_mean,ppron_Dic_mean,i_Dic_mean,we_Dic_mean,you_Dic_mean,shehe_Dic_mean,they_Dic_mean,ipron_Dic_mean,article_Dic_mean,prep_Dic_mean,auxverb_Dic_mean,adverb_Dic_mean,conj_Dic_mean,negate_Dic_mean,verb_Dic_mean,adj_Dic_mean,compare_Dic_mean,interrog_Dic_mean,number_Dic_mean,quant_Dic_mean,affect_Dic_mean,posemo_Dic_mean,negemo_Dic_mean,anx_Dic_mean,anger_Dic_mean,sad_Dic_mean,social_Dic_mean,family_Dic_mean,friend_Dic_mean,female_Dic_mean,male_Dic_mean,cogproc_Dic_mean,insight_Dic_mean,cause_Dic_mean,discrep_Dic_mean,tentat_Dic_mean,certain_Dic_mean,differ_Dic_mean,percept_Dic_mean,see_Dic_mean,hear_Dic_mean,feel_Dic_mean,bio_Dic_mean,body_Dic_mean,health_Dic_mean,sexual_Dic_mean,ingest_Dic_mean,drives_Dic_mean,affiliation_Dic_mean,achieve_Dic_mean,power_Dic_mean,reward_Dic_mean,risk_Dic_mean,focuspast_Dic_mean,focuspresent_Dic_mean,focusfuture_Dic_mean,relativ_Dic_mean,motion_Dic_mean,space_Dic_mean,time_Dic_mean,work_Dic_mean,leisure_Dic_mean,home_Dic_mean,money_Dic_mean,relig_Dic_mean,death_Dic_mean,informal_Dic_mean,swear_Dic_mean,netspeak_Dic_mean,assent_Dic_mean,nonflu_Dic_mean,filler_Dic_mean,we.i_mean,we.i_Dic_mean,future.past_mean,future.past_Dic_mean
83538B39E67E996D31915B57397CE52B63860D603B2DC7068C96C598F901F1DE,1,2,67.02579648,22.61782214,13.14534757,7.105709002,0.837090112,1.929707861,2.550582221,0.722284149,9.469822339,6.38814909,12.02459438,10.1746525,9.458267174,10.67649838,2.47280204,20.11446515,3.807770631,1.886163381,1.401257201,1.09086137,1.72563849,5.129943912,3.228606279,1.901337634,0.22136122,0.690686762,0.409864459,12.66231124,0.663609782,0.236206237,2.960916306,0.497448019,15.35899495,3.297522579,2.090353162,1.967382401,2.142931927,1.60556443,5.458000962,3.613990067,0.330045655,2.145765817,1.061770825,0.598280819,0.336484569,0.092182891,0,0.166979562,5.304213428,1.701479289,0.575185456,1.311530371,1.039510126,0.846573622,5.786044917,12.24758494,1.831774873,14.13154386,2.489518813,5.024387142,6.901696176,1.120347719,0.519359507,0.291266997,0.09773713,0.079042369,0,4.836496516,0,0.552635783,3.535512945,0.74161461,0,0.152917195,0.152917195,0.329620745,0.329620745
85E5D6DD37CDE4A169934EA73251AEF27FC0CD378D80E565C917A901CCE1C9A2,1,2,69.69117371,24.19589919,10.84321462,5.975101092,1.410955458,1.280722735,1.871645477,0.302128321,13.31588894,6.345689709,12.10399521,11.5208793,8.721576988,10.81754624,2.692370695,19.88536747,3.366612591,1.654194953,1.517212322,0.447924049,2.754702642,5.320965547,4.191340979,1.080275743,0.102676393,0.497909412,0.11038688,11.01606688,0.073195156,0.523414081,1.039516514,1.05206113,15.67529208,2.464827716,2.329844239,1.550228973,3.239007277,1.943515302,5.573872564,2.767796111,0.627175931,1.394186794,0.497725485,0.615822851,0.197283773,0.156695505,0,0.267082384,6.421507223,2.458705378,1.083168994,1.534280741,1.366536904,0.2345914,7.115992636,10.92975164,1.223277551,11.50150497,1.825240576,5.411423383,4.517051997,2.370916264,0.684383774,0.28210726,0.216526323,0,0,3.670402969,0,0.02908514,2.802369135,0.783422516,0.02908514,0.320651411,0.320651411,0.181832612,0.181832612
88F4B3878D43B0C21A61CE3FB5713B5B3FEA5799A4A68861E7EFBBCB5927B610,1,2,71.19577666,24.85378621,13.12340782,8.160982793,0.756358105,2.047224947,1.697759774,0.461082201,11.70989918,5.321631214,11.23573254,11.6672919,10.083236,11.77750801,2.354872335,19.62492604,3.91360542,2.105788154,1.498014665,0.833426079,1.977373553,5.165890727,3.50979897,1.58887723,0.267992789,0.300879813,0.287404487,10.57504219,0.511749349,0.568074081,1.476028987,0.943411454,17.13710364,3.424385169,2.221255799,1.927583029,3.749333693,1.308036644,6.080993249,3.098879824,0.627846041,1.305895673,0.982760874,0.734477924,0.496862205,0.181081341,0,0.077663664,6.279614052,2.166569627,1.258303179,2.037443312,0.911490891,0.376363342,5.079872238,13.09799376,1.686608507,10.50694923,1.397331774,4.561333615,4.726807335,2.311041829,0.301566502,0.197672995,0.521644585,0,0,2.449185138,0,0.039067469,1.94646881,0.373086544,0,0.09758463,0.09758463,0.347679286,0.347679286
89A696DA898F0BEEB6CC745600CC56BDE0E6E75D994ACB53852CB3159711DA4A,1,2,70.25992888,22.89553612,12.69751485,7.540743049,2.23797107,1.490590718,0.914509862,0.508502905,10.0299245,5.694198653,11.49001998,12.46878572,10.00423592,11.60556879,2.020935718,20.34348132,4.388178474,2.228417135,1.716189967,0.739874676,2.7002177,6.800132961,4.432164822,2.323793085,0.37000591,0.451871986,0.653639833,9.813595688,0.052012899,0.848243393,0.301238765,0.82617446,15.40589582,2.596572211,2.582292886,1.735068959,2.005501101,1.738996122,5.629439869,3.445812672,0.873985883,1.074659234,1.450379947,0.944669761,0.503233228,0.137611777,0.036337209,0.236292645,8.699170115,4.010658307,1.555148988,1.290313827,1.586851638,0.681480594,9.199897984,9.514434018,1.55754002,12.70224289,1.655956929,5.382942865,6.010884051,1.505579755,0.554935497,0.254848948,0.228874976,0.052023725,0.018168605,2.016710374,0.11437821,0.202836049,1.09533934,0.415173913,0,1.156262446,1.156262446,0.168972102,0.168972102
8AFC54230730319937C2B0D0B5A11B4D1F41FFBD1DC931C7CD1B5FD7123EB418,1,2,67.69129266,23.56794354,16.04216712,8.753262597,0.864382884,2.871503485,2.759465869,0.801416841,7.525776423,4.626947964,11.76780287,11.14203202,11.06863536,9.915038327,2.668534608,19.60112516,3.920791738,2.002095292,1.210723824,1.026178633,1.562172779,5.907128945,3.461547394,2.416640884,0.301580665,0.918643268,0.502656453,12.11399294,0.550502735,0.34411775,1.074600319,2.285548029,15.71765044,2.880116132,2.251294541,2.531736058,2.424266713,2.102340395,5.164074741,3.186173952,0.307226678,1.373921326,1.389307734,1.906768239,0.79608859,0.965983292,0.052690696,0.015708451,6.891320002,1.932762188,2.190682154,1.553967496,0.991553131,0.508026166,5.390379426,13.4835729,1.59414326,12.95005852,1.786781778,5.275268219,6.147326815,1.815419346,0.510152151,0.775400338,0.664493571,0.0210615,0.028996509,3.881063771,0.131152282,0.215136092,3.049262756,0.41457512,0.026181835,0.100868759,0.100868759,0.302066273,0.302066273
8C6A169CE795E12ED2A693AAFA8659451FE9A09B904EECEF7F35D50A3F034E0B,1,2,61.84213927,18.67408775,9.185971739,7.353976707,0.489457129,0.129493422,1.218201084,0,9.488139141,4.38648986,10.08673647,8.152655457,9.298719223,9.805865729,6.456154517,14.4727513,4.197868611,1.895883377,1.097423357,1.251751289,3.627706185,6.711116524,3.886814651,2.75754309,0.159758369,0.719565961,0.340471308,6.077744601,0.129493422,0.442443487,1.252081382,0.093023256,17.49748987,2.169592055,3.050996061,1.159089487,3.271256806,2.724093592,6.244979458,1.912535746,0.196228535,0.922951693,0.681967561,0.262963648,0.196228535,0.066735113,0,0,6.178032032,1.563336047,0.760936855,1.244955546,1.300380402,1.669831279,8.19437769,6.592042198,1.141750267,13.98276566,1.48006197,5.578122166,7.236174286,0.225365247,0.853952109,0.403229617,0.792663973,0,0,8.88741233,0,0.093023256,6.600561035,1.606270133,0.370374801,0.089246284,0.089246284,0.151270264,0.151270264
8F326F0E5D243086CBF45B5F52A07C0E6A4E5B81ECC14EA39EA8470452710730,1,2,64.02032505,18.073047,8.812373027,3.891024059,2.270718547,0.243320202,0.123687396,2.281044441,9.266052087,5.350861537,14.08415333,10.32031381,9.411912872,9.848745256,3.610590802,17.48701606,6.171233818,3.125645483,1.104595438,0.628537646,2.126507681,6.053628103,4.168091981,1.769820005,0.1873924,0.510894908,0.39529738,11.18804688,0.605519596,1.057640363,0.605519596,0.059302805,13.05850442,2.391576401,1.830001872,1.382433952,3.516636239,1.515755816,4.759151076,2.250058436,0.919022782,0.246695206,1.087021586,0.710600397,0.051212938,0.444002844,0,0.143589744,9.438371213,4.317833131,1.585141141,2.137973591,1.082185616,0.474091709,3.946375798,12.73287351,1.288548063,14.62368998,2.193584657,6.133565836,6.57632297,1.784480145,1.502980463,0.711279983,0.150943396,0,0.051212938,4.925118513,0,0.941726099,3.849730634,0.182310615,0,0.761189505,0.761189505,0.478335925,0.478335925
9C1E6621CEED1B1DB4532EF68B2A872B5FEBBB00158D9F71247DD35E2346DFFF,1,2,65.66834674,20.47238821,10.81167141,5.442059768,0.828848957,2.538901102,1.433413608,0.570984507,9.639770809,6.861225736,13.23605492,10.43926016,7.514012456,11.56547314,2.008225707,18.18917615,4.329975343,1.7615145,1.156560534,1.250542827,2.549945537,4.151660879,2.956633094,1.125402588,0.256299503,0.186662496,0.23829565,11.16234892,0.092996068,1.147881955,0.329123652,1.263658754,15.471229,2.409278046,1.863875298,0.992975442,4.363247991,2.2995693,4.597384889,2.618061961,0.828872948,0.645201845,1.114186186,1.590339246,0.758144517,0.697292455,0,0.141541354,7.613479378,2.979903662,1.47011109,1.854524452,1.192920317,0.362681713,3.842695163,13.34777347,1.291014438,16.8191213,2.186650822,7.46315742,7.422106964,2.98773103,1.396886835,0.62587139,0.218417514,0.043299415,0,1.552306055,0.023913275,0.122106837,1.242957835,0.218648271,0.080395627,0.159628925,0.159628925,0.456417232,0.456417232
9ED59396DE70FAB7A0E7CA46381E34E8D7E054734D214CCFF72EE52DF21C7378,1,2,66.55532156,21.22619123,10.96386493,4.58676285,1.544821297,1.617426822,2.267229717,0.950265602,10.14129459,5.723848719,12.86793949,9.749104142,10.00012586,11.25050022,2.251341617,18.9372969,3.988650175,2.675832995,1.972176569,1.056691044,1.987191435,4.420444597,2.830855399,1.509237427,0.325069233,0.448830064,0.197119806,13.92104922,0.989005528,0.413586106,2.44140934,0.522181354,14.99100541,3.139133665,2.46608609,1.669388685,3.78483708,1.633645308,4.609540042,2.806180196,0.612199185,1.238482169,0.895750926,0.727579556,0.280846376,0.245477288,0.058723041,0.118470201,7.427425102,3.562656727,0.990345163,1.167419443,1.431860575,0.763966464,5.603852294,11.61793476,1.888436139,15.08853729,2.511724902,7.052508854,5.883894477,0.816510723,0.756321978,0.500893525,0.424796038,0.016015375,0,4.71612843,0.074171033,0.026296413,3.487050468,1.014502988,0.129161028,0.459504201,0.459504201,0.374754683,0.374754683
A051FFD3BD5182B82B036B39CC7B5E07F9ADD4F389DD82234B9ED60D8EAEE727,1,2,68.12456581,25.36812571,15.63652655,9.207131664,0.304987346,3.293844524,1.300570642,1.529992377,9.731599161,3.94982712,8.591194615,10.84405133,9.434850747,13.34631664,3.917236939,20.00092459,4.17525341,2.040909047,1.462202094,0.703670941,1.490675808,4.780375484,3.300800227,1.479575257,0.429230747,0.561353975,0.342308588,11.59813898,1.260272065,0.85556735,1.754617223,0.87757378,18.54992633,4.666092209,2.564058303,1.229614455,4.699133826,0.898985253,6.811410508,1.486729971,0.38661926,0.662762786,0.434782244,0.420171566,0.043287839,0.161347148,0.086904423,0.218082923,5.459570433,2.181825927,1.481461177,0.775108512,0.931034779,0.430235845,7.460084255,11.80986871,2.931335841,12.87539789,1.835720175,4.101754325,7.161724464,1.326068679,0.359638307,0.767940532,0.062376546,0,0,6.491530368,0,0,5.404942572,1.198877589,0.043616585,0.032698405,0.032698405,0.402638503,0.402638503
A17C8C7C6BC2508B2A9C49250AB1E097CCD38541EF52A6974A259B21BED9BBC0,1,2,65.62371678,21.71625291,12.18935903,8.005591019,1.097291157,1.289735948,1.379575688,0.417165221,9.524199916,4.904173092,10.48610481,10.60180729,10.75122806,9.213994488,3.856447776,18.62775476,4.06869016,2.139574089,1.375055194,1.623062872,2.545725225,5.446004636,3.499541222,1.946463414,0.217831855,0.22818386,0.467524156,9.433312515,0.898180954,0.170944442,0.929930345,1.389816638,17.24374348,3.367427182,1.709776097,2.043208975,3.290142601,2.945616477,6.451098642,3.765386037,0.523810408,2.023862739,1.136050325,0.37399452,0.177000485,0.055971975,0,0.073739734,5.242729691,1.683172445,0.973886024,1.441336479,0.813737486,0.523897494,7.608122235,9.963353776,1.38173455,12.03113674,1.604176645,4.944407869,5.572341177,1.668315587,0.187173076,0.540511851,0.641028823,0,0.047288777,6.778902289,0,1.710204515,4.271080626,0.859112591,0.05539378,0.138910881,0.138910881,0.197549252,0.197549252
A41498CA7C29444D014BC7D5CEA512586D0894163E476DF07CAC0C8F72FAF061,1,2,69.36735368,24.7405322,11.99389774,4.407896782,1.943744164,3.090820894,0.387632546,2.1585406,12.63692021,5.348130371,11.6185623,13.21140754,8.744131542,9.775218744,3.060934374,21.9135549,3.206932432,2.454411241,1.679440789,1.297902722,1.938296815,4.737071413,2.845601328,1.859540138,0.061222317,0.663510387,0.081799982,12.11536088,0.208992025,0.029280239,0.124675779,0.657846887,13.7938994,3.093314675,1.225767064,1.26522415,3.252544115,1.827426583,5.222045655,3.263922155,0.645072535,1.112423124,1.265625837,1.094138328,0.627426019,0.385191348,0,0.084316246,7.369575913,2.611111218,0.99386308,1.526619303,1.341174154,1.055077258,3.666756689,17.54525672,1.762683284,15.06921203,2.299375374,6.783788721,6.21778584,1.093768623,0.331436659,0.420712787,0.091449962,0.020723241,0,5.141369047,0,0.029280239,4.371737348,0.635299842,0.073242985,0.450560735,0.450560735,0.539750975,0.539750975
A5B33531136C0224081B7A9CF64F7266478910A5C7364B0C4998B997307F99CF,1,2,68.87152076,21.78909534,10.68302897,6.119421594,1.065142512,1.948244674,0.177531714,1.372654013,11.1086608,6.206512555,11.89759243,12.15240899,10.92485516,11.02630281,2.6710207,19.65956502,4.145481702,2.772293679,1.505733784,2.023657843,2.820173832,4.838392961,3.247663899,1.535989999,0.351363663,0.234443039,0.135913938,9.593807857,0.208145979,0.675786956,0.271221808,0.093399751,17.65504821,3.139115297,2.071565644,1.584125007,4.823525234,1.91966247,6.298631698,2.0088823,0.498023867,0.702430911,0.732849946,1.262326617,0.229591965,0.827109507,0.249429143,0.08875359,6.701866496,2.293754664,1.255512348,1.609696232,1.527822558,0.610144096,5.5526956,13.57065562,1.362471798,13.28654383,1.358191346,4.888073928,7.311562749,1.00385523,0.622867618,0.491592638,0.403572315,0,0.018426872,2.241813405,0.018161063,0.106963721,1.483615916,0.591454439,0.062363833,0.187473382,0.187473382,0.284200891,0.284200891
A81E4894D0C9FED1E53597D5DA364C63526EDEC9D871C426433CFD918629F1F5,1,2,72.42955879,25.30237215,9.938402244,5.422766645,1.06872486,2.083752849,1.109322739,0.256472561,15.33526103,5.554202134,12.78437796,11.22118408,9.258626664,11.36843085,2.838784236,20.06350232,3.791746519,2.90477047,2.751823774,0.433119218,1.840243858,3.085914727,2.193085903,0.726013819,0.059906874,0.325320528,0.114392679,7.6227126,0,0.263762334,0.343178037,0.818238889,17.63241632,3.288613432,2.055890734,2.102036012,5.149696378,0.978297506,7.165192545,3.080812574,0.849137391,1.4712227,0.582533388,0.359557205,0.325639443,0,0.02859817,0.031308704,5.350059902,1.534547075,1.299158692,1.377561898,1.034812079,0.226393739,5.840950181,12.35528825,1.681250765,15.76393672,2.57652695,7.819197705,5.840419973,0.593650973,0.164095246,0.11200106,0.08340289,0,0,3.121753912,0.059906874,0.138788479,2.611809628,0.358850183,0.059906874,0.192756844,0.192756844,0.311046676,0.311046676
A83843FB611BCA5A38B94D5B5C43B1F9DE0A89013170E29A3570D7CB5A23B1DA,1,2,70.18816632,26.1033392,13.9671711,8.21492348,1.152013971,2.178498069,2.038222134,0.380944604,12.11223193,4.888971894,11.69324907,11.91652601,9.074602152,9.336645956,3.221203729,22.22809925,3.590088723,2.148602325,1.439798975,0.757852859,2.790872589,4.274630743,2.936561552,1.316727189,0.356292225,0.271254364,0.231215993,13.11584871,0.688679684,0.571239746,2.367663221,0.564831956,16.61274444,3.428325212,1.743745777,1.683609219,3.551651859,1.915111338,6.374033562,3.718804065,0.981521023,1.985375917,0.642768574,0.710133679,0.227853053,0.45881624,0,0.02607154,6.787208996,3.4968894,0.883691442,1.009602955,1.293975881,0.471381909,3.758570899,17.15055706,1.683057492,13.21521819,2.802913688,5.09488889,5.453645426,0.708883363,0.61715909,0.276444861,0.054607392,0.026595745,0,2.684469954,0,0.188676897,1.785931571,0.63079372,0.063502756,0.169686752,0.169686752,0.49897371,0.49897371
AA7A0A210AED124DB246CF56EFFD17ACA4B9DB940CA6E1273559B45938A2AD0C,1,2,67.64039914,23.33500443,11.80283514,6.039675676,0.789473817,1.796993032,2.058451774,1.118268497,11.51158256,6.570534579,11.95288021,10.55057538,8.19834347,10.32104982,3.063750455,18.97178648,3.316636886,2.130627048,1.190414179,1.314887542,3.064446316,4.545432339,2.813094644,1.690917537,0.197094692,0.319153651,0.525238427,11.77640456,0.349560782,0.937168102,0.655725236,1.940348605,16.30373586,3.67247789,2.052034296,1.568315414,3.233328054,1.749908567,5.563680892,3.648263191,0.90363973,1.475935593,1.061533858,0.672416205,0.343777301,0.245788649,0.023442384,0.082852695,5.349340343,2.298815534,1.192137786,1.253056756,0.673476499,0.375381742,8.56611155,8.948876779,1.445993349,14.44789362,2.067766872,6.134719228,6.498715027,1.177191782,0.470198742,0.150788845,0.041452058,0,0,2.496896688,0.028347593,0.069799651,1.751136387,0.386701427,0.069799651,0.137185175,0.137185175,0.184088533,0.184088533
AB5342739DFC03C0EFB79B0038A0FC6FA2D6784F8A946246758041860888CF75,1,2,70.03009696,23.74298327,11.52339861,4.061935274,0.812967336,4.271384575,0.777669715,1.602189609,12.16676916,5.656871691,11.10072024,12.85076909,8.656709922,12.44101617,2.896940458,20.47709092,2.587900699,1.323014341,2.466998623,1.153690633,1.34710678,3.882977462,2.343467372,1.483671368,0.119871948,0.468040766,0.207948472,12.60199473,0.274347851,0.223239961,0.311921056,0.931709117,12.84890009,2.130062822,2.353234011,1.313927693,2.814646447,1.382630526,4.554790145,2.012423417,0.466669304,0.748053401,0.570611858,1.092987739,0.576984791,0.29649298,0.055827308,0.148015228,5.837171352,1.330650494,1.316778429,1.946992278,1.087727754,0.688647494,3.95621216,16.21267028,2.148892985,14.49978508,2.796475319,6.698257501,5.643674293,1.902596649,0.44242957,0.333719097,0.922648097,0.053724934,0.095976799,4.273915483,0.132891321,0.327212545,2.953225553,0.514742342,0.167729367,0.249118789,0.249118789,0.586657317,0.586657317
AD093F2EF3E51EBCFCCD116E08E9F07F911703D71EDF6DB1431684F78529C25F,1,2,68.89551063,22.54363289,11.13083433,6.21605962,0.547617931,2.018738994,1.028270311,1.317414042,11.36749613,5.306131232,10.06843187,11.52057031,10.69497571,12.41413065,2.807185706,19.97574107,3.835568238,2.180536634,1.423291365,1.259590691,3.009147326,4.555583681,2.533044118,2.025272998,0.190919414,0.729200831,0.601947626,8.786756211,0,0.178418207,0.857687174,0.363499463,16.33102323,2.190275888,2.793117483,1.7581978,3.451273961,2.046270727,5.881924358,2.36658419,0.746110352,1.249395004,0.33827761,0.542385186,0.110046064,0.384324948,0,0.083359471,5.589523028,1.10374112,1.410119173,2.036874282,1.033742029,0.348790288,5.649219708,12.9857516,2.446215408,14.55605588,2.424062058,5.623914299,7.101240529,2.888841769,0.151492041,0.339875886,0.267639547,0,0,4.360858383,0.024017933,0.134063997,2.865919572,1.620776825,0.083330953,0.082160214,0.082160214,0.441753807,0.441753807
ADAE2263255D091CA262DE0B851E019C10966A353758343DAABDF46D5F519842,1,2,65.66124582,23.63618031,15.02707349,9.167062758,0.84964545,1.714752304,2.347727996,0.950523784,8.579975317,4.824731548,9.341739704,11.58429975,9.757250748,10.71778329,2.595347614,21.3237297,3.347042032,1.990647647,1.664502686,0.96649262,2.423973971,4.55832808,3.56977523,0.832462776,0.261831946,0.331789758,0.066378381,10.7178667,0.338361691,0.465677458,0.35135517,2.483480844,16.05519012,4.511686865,2.779437514,1.649626545,3.49046435,1.057767181,4.496740392,3.977222241,0.542395672,2.177644605,1.262477795,0.985780711,0.291842922,0.188171351,0.029227336,0.540263838,5.258481234,1.786890828,1.308642376,1.000218204,0.913075986,0.492520864,8.573026676,10.58508276,2.617334735,14.96677709,2.047336337,4.608298621,8.479547134,1.112911965,0.744665661,0.198110595,0,0,0,6.087020235,0.098018455,0.834377354,3.300373037,1.966105114,0.268163609,0.097575525,0.097575525,0.292687776,0.292687776
AFCE1DF3702D8F7AD487919079C5F880AF741D5958AC6C14ADDCEE1371120053,1,2,66.34564498,20.62811977,11.11191887,4.473612339,0.807641606,4.195833541,0.744201898,0.893261066,9.38777413,6.434153279,12.01824073,11.11540419,8.21753076,10.97415189,2.437448177,19.79426661,3.449148134,1.819351612,1.994930351,1.387089822,2.753226204,4.50818698,2.805624384,1.634486793,0.432952674,0.298410991,0.332704677,11.46430877,0.584264265,0.44615382,0.217202856,0.973036231,16.39431742,3.83015423,2.26418737,2.32917662,3.413194011,2.302115428,4.413785297,2.237638402,0.62778844,0.82718183,0.75393553,0.605657049,0.25905406,0.301635524,0,0.063137956,6.62098011,2.166996506,1.265277199,1.884810285,0.923277869,0.84248015,4.540186326,13.78084548,2.35853791,14.36183199,1.89202989,5.22382355,7.394773095,3.114015448,0.672944188,0.48062582,0.18782276,0.026310805,0.044553189,2.89201946,0,0.371597585,2.045861291,0.447779466,0.036837121,0.208721402,0.208721402,0.573725805,0.573725805
B5BBE9F5DB8BDD0FE279BC087380BEAA8E48756F4AFBFE0E571448F03C8E3F47,1,2,70.86345838,23.96457291,13.83905666,8.455822819,0.561209188,0.331914866,2.741471545,1.746127836,10.08709377,4.42423306,10.16579011,10.82349664,11.84006203,12.72937219,3.515687743,19.93997833,3.756815942,1.817748779,1.447490825,0.563368484,1.540317746,5.093563677,3.416734821,1.559004981,0.481593753,0.349006675,0.212213679,10.39827225,0.600776554,0.130557026,3.019476051,0.307366308,18.50101627,3.907699244,2.274979648,2.105565932,3.488621193,1.636045154,7.320608334,3.164364638,0.850803047,1.447501698,0.812052334,0.340981473,0.115124678,0.15146244,0,0.04340322,4.449340252,1.337291258,0.712364145,0.778050301,1.315138675,0.45200868,9.48353126,8.062574553,1.519447211,13.71136997,1.988348097,5.072759688,6.927862319,0.701405537,0.215412665,0.445584272,0.063816315,0.086768528,0.020464545,3.608838684,0,0.017957927,2.836568664,0.789932468,0.140776088,0.099894373,0.099894373,0.160315951,0.160315951
B8FAA44BCFEFC5819AD1271D45549138552241F87B2CD8F44FF328A3DB1EBF4C,1,2,67.74850577,22.82827323,13.06926271,9.494889731,0.935937969,0.897499853,0.721624908,1.016675822,9.43925943,5.059468815,10.9721751,11.90877384,9.781947112,10.76600738,2.180301531,20.62638457,3.669920837,1.312483924,1.656580202,0.785178695,3.043749535,4.193074569,2.958488441,1.207758709,0.151540932,0.39932624,0.370402327,8.993061524,0.24479196,0.655217206,0.517197333,0.365358386,15.38259424,2.676086669,1.671128246,2.053850486,2.901086613,3.131780989,4.843049108,2.513044247,0.516032867,1.182908386,0.811154668,0.51738102,0.380793403,0.091006322,0,0.042900043,6.460260764,2.262677211,1.118706266,2.131572702,0.906835554,0.280656213,6.202274385,12.17817685,1.760459208,14.01565546,2.217346156,5.675420294,6.447778364,2.688763702,0.120380119,0.495415626,0.325572117,0,0.127602216,5.555265715,0,1.954053797,2.958056537,0.704695348,0.067067605,0.107680515,0.107680515,0.291905347,0.291905347
BB36162E200D01247B21DB9E16D194DA32A27ACA1D60F33F094E9BB4980D87DC,1,2,68.06513487,22.71482791,11.2611218,5.243103884,0.832471043,2.258984965,2.060113234,0.86387017,11.4588821,5.438075171,11.33807692,11.28703673,10.36875036,11.48850791,1.808943301,19.53653331,3.854363314,1.505633908,2.284545415,0.997644578,2.150579867,5.858298648,3.443058075,2.271370467,0.159231456,0.765807708,0.352514177,10.46124319,0.056520399,0.3495712,0.733927666,1.385275076,15.03776901,2.946480512,2.543265648,2.173459398,2.434171918,2.14464781,4.729718233,2.121277068,0.646746639,0.754586839,0.654949802,0.753519232,0.246004954,0.236874479,0.047229219,0.200390505,5.94705481,1.858682323,1.303186517,1.499407821,0.754637378,0.817820259,7.664956305,9.447787218,1.428665723,13.42046343,2.840661481,5.809088608,5.069279477,3.346098252,0.50108465,0.214798503,0.461556275,0.047229219,0.023699178,3.392065076,0.185758288,0.436544591,2.304288517,0.465020402,0.015641293,0.21827427,0.21827427,0.191406217,0.191406217
C07C9804A5EA72266FEEB177267D504557BBF6FF072A436BF745094DD58AB65A,1,2,69.64321416,24.6054012,13.46616201,7.295033484,1.405874953,0.626387592,2.580854185,1.555408446,11.11081568,4.816921907,10.77446738,11.90411451,10.32618291,12.35696466,2.320797622,20.2506745,3.671866816,1.891124741,1.410401005,0.992115352,2.37672437,4.67371766,3.244151233,1.38011306,0.379392543,0.204645687,0.114182831,11.573544,1.646984758,0.352101963,2.356982905,1.360487024,15.52922636,3.119031929,2.06098372,1.597125611,2.353010025,1.582194214,6.442896123,2.657111178,0.628605664,0.992308251,0.931256984,1.140213005,0.163068454,0.514064082,0,0.489114,7.43864913,3.264040452,1.241472225,1.776833978,1.010087939,0.458539193,3.924147669,16.13277429,1.787889935,12.56615279,2.022345565,4.232782523,6.556991412,1.804882261,0.748614843,0.486239706,0.189698044,0.048533769,0.026033531,2.780681467,0.02298968,0.02869894,2.058930616,0.690438215,0.031364349,0.209668822,0.209668822,0.510643192,0.510643192
C3627A1E0FE0EBF8B5AF73F90B0361AA2196DD17489D7B512C9D17BB1CDE8F06,1,2,67.96857449,20.46876536,9.383943119,3.545329698,1.061594044,1.863074349,2.057128512,0.859511353,10.98237603,6.461126823,12.14463168,10.79662909,9.33313539,12.35917656,3.016788509,18.24886575,3.273449783,2.44247623,1.945584745,1.61270885,2.215461388,4.10083022,2.833122299,1.251427659,0.260033315,0.06118624,0.175986618,10.63208325,0.688464477,0.547061608,0.990066015,1.499806589,15.93520452,2.255371819,2.240065193,1.807778209,4.677909982,1.375340324,6.50711158,2.077282218,0.445648184,0.994259637,0.608545747,0.91537091,0.227413481,0.429365266,0,0.258592164,6.026900383,2.305044475,0.62860392,1.861617312,0.983533674,0.607238782,6.049044651,11.18295834,1.68066383,14.98754441,2.364628727,5.759374465,7.2162063,1.897457119,0.707619865,0.701103783,0.131584852,0,0.01616902,5.600666024,0.01616902,0.62579744,2.567605349,2.46323935,0.050227345,0.343008193,0.343008193,0.309537089,0.309537089
C5D8285EA7550ADD60DDACD526B8F8A47D02D9B7818F1868C3379E04AF9F5497,1,2,67.5087126,24.17177983,13.93867289,7.361069668,1.191791199,1.92152092,1.928494505,1.540950689,10.23835718,4.963210735,10.92617925,11.1707724,8.650187634,11.11501485,2.704389227,19.92055265,3.403882198,1.878811368,1.206658706,0.805081801,1.701448523,6.097141598,3.447103238,2.606395509,0.159890119,0.215426556,1.244287878,13.14143815,0.981281772,0.29978477,1.372162478,1.399594844,13.90600193,3.511725244,1.745481328,1.240970433,1.998010775,1.828034444,4.726223811,3.567761354,0.978838891,0.827029363,1.654995488,0.644392434,0.270331116,0.151106292,0,0.225527836,6.676557929,3.17216481,1.424122209,1.090692269,0.809993895,0.692396449,7.771507594,9.848177116,1.72250554,11.08128769,1.344758607,5.110313092,4.818972538,1.77783338,0.794971851,0.791384796,0.45576788,0,0.043737779,5.300383668,0,0.631148669,4.071376502,1.099633439,0.043642851,0.188449089,0.188449089,0.251281869,0.251281869
